"City","Long","Lat","year","month","pr","tmax","tmin"
"Burlington",-73.2121,44.4759,"2008","09",38.2309989929199,22.2569999694824,11.1630001068115
"Burlington",-73.2121,44.4759,"2008","10",123.391998291016,13.6099996566772,3.33999991416931
"Burlington",-73.2121,44.4759,"2008","11",40.931999206543,6.9539999961853,0.221000000834465
"Burlington",-73.2121,44.4759,"2008","12",81.5070037841797,0.929000020027161,-8.85000038146973
"Lincoln",-96.7026,40.8137,"2008","01",7.31599998474121,-0.49099999666214,-11.6059999465942
"Lincoln",-96.7026,40.8137,"2008","02",15.6330003738403,0.954999983310699,-10.5790004730225
"Lincoln",-96.7026,40.8137,"2008","03",24.6690006256104,10.293999671936,-4.25
"Lincoln",-96.7026,40.8137,"2008","04",109.515998840332,13.8059997558594,1.36300003528595
"Lincoln",-96.7026,40.8137,"2008","05",128.970001220703,22.0690002441406,8.92300033569336
"Lincoln",-96.7026,40.8137,"2008","06",228.013000488281,28.4449996948242,16.1959991455078
"Lincoln",-96.7026,40.8137,"2008","07",98.0920028686523,31.1609992980957,18.9440002441406
"Lincoln",-96.7026,40.8137,"2008","08",49.6839981079102,30.5219993591309,16.2810001373291
"Lincoln",-96.7026,40.8137,"2008","09",104.509002685547,25.3099994659424,11.4429998397827
"Lincoln",-96.7026,40.8137,"2008","10",130.97900390625,19.0599994659424,4.92999982833862
"Lincoln",-96.7026,40.8137,"2008","11",32.2859992980957,10.753999710083,-1.59899997711182
"Lincoln",-96.7026,40.8137,"2008","12",22.7180004119873,1.08899998664856,-11.6940002441406
"Albuquerque",-106.6504,35.0844,"2008","01",7.94600009918213,8.44799995422363,-7.19500017166138
"Albuquerque",-106.6504,35.0844,"2008","02",16.367000579834,13.0500001907349,-3.97300004959106
"Albuquerque",-106.6504,35.0844,"2008","03",0,19.048999786377,-1.50600004196167
"Albuquerque",-106.6504,35.0844,"2008","04",1.94599997997284,22.2210006713867,2.69400000572205
"Albuquerque",-106.6504,35.0844,"2008","05",21.1049995422363,26.0849990844727,8.24100017547607
"Albuquerque",-106.6504,35.0844,"2008","06",5.25299978256226,33.5699996948242,13.8439998626709
"Albuquerque",-106.6504,35.0844,"2008","07",42.6209983825684,31.9529991149902,17.3040008544922
"Albuquerque",-106.6504,35.0844,"2008","08",38.9290008544922,32.4620018005371,16.5709991455078
"Albuquerque",-106.6504,35.0844,"2008","09",2.73000001907349,28.6830005645752,12.043999671936
"Albuquerque",-106.6504,35.0844,"2008","10",42.0839996337891,22.878999710083,5.01399993896484
"Albuquerque",-106.6504,35.0844,"2008","11",3.83999991416931,16.4080009460449,-1.35800004005432
"Albuquerque",-106.6504,35.0844,"2008","12",15.7049999237061,10.7950000762939,-3.76600003242493
"Seattle",-122.3328,47.6061,"2008","01",104.501998901367,6.62200021743774,1.60800004005432
"Seattle",-122.3328,47.6061,"2008","02",46.173999786377,9.55700016021729,3.66199994087219
"Seattle",-122.3328,47.6061,"2008","03",95.5199966430664,9.9370002746582,3.1800000667572
"Seattle",-122.3328,47.6061,"2008","04",50.9109992980957,12.0749998092651,3.92499995231628
"Seattle",-122.3328,47.6061,"2008","05",23.1599998474121,16.9489994049072,8.94400024414062
"Seattle",-122.3328,47.6061,"2008","06",49.507999420166,18.3309993743896,9.80000019073486
"Seattle",-122.3328,47.6061,"2008","07",10.6009998321533,23.3330001831055,12.5459995269775
"Seattle",-122.3328,47.6061,"2008","08",73.6210021972656,23.6240005493164,13.4490003585815
"Seattle",-122.3328,47.6061,"2008","09",17.2889995574951,20.4290008544922,11.1309995651245
"Seattle",-122.3328,47.6061,"2008","10",43.8400001525879,15.0629997253418,7.45499992370605
"Seattle",-122.3328,47.6061,"2008","11",127.601997375488,12.5539999008179,6.86299991607666
"Seattle",-122.3328,47.6061,"2008","12",96.7429962158203,5.39900016784668,1.45099997520447
"Orlando",-81.3789,28.5384,"2009","01",52.9739990234375,21.5599994659424,8.63199996948242
"Orlando",-81.3789,28.5384,"2009","02",26.1560001373291,21.3490009307861,8.92800045013428
"Orlando",-81.3789,28.5384,"2009","03",16.9120006561279,25.9220008850098,13.548999786377
"Orlando",-81.3789,28.5384,"2009","04",43.8019981384277,27.9389991760254,15.7309999465942
"Orlando",-81.3789,28.5384,"2009","05",379.803985595703,30.8229999542236,20.576000213623
"Orlando",-81.3789,28.5384,"2009","06",195.968002319336,33.0499992370605,23.3969993591309
"Orlando",-81.3789,28.5384,"2009","07",241.727005004883,32.4939994812012,23.5879993438721
"Orlando",-81.3789,28.5384,"2009","08",155.962005615234,33.3359985351562,24.0879993438721
"Orlando",-81.3789,28.5384,"2009","09",124.707000732422,32.1119995117188,23.1849994659424
"Orlando",-81.3789,28.5384,"2009","10",29.0769996643066,30.4790000915527,20.488000869751
"Orlando",-81.3789,28.5384,"2009","11",24.6060009002686,25.6100006103516,15.8409996032715
"Orlando",-81.3789,28.5384,"2009","12",114.083000183105,22.0839996337891,12.3050003051758
"StateCollege",-77.86,40.7934,"2009","01",51.1949996948242,-1.80400002002716,-9.85200023651123
"StateCollege",-77.86,40.7934,"2009","02",29.4069995880127,3.85899996757507,-6.16099977493286
"StateCollege",-77.86,40.7934,"2009","03",36.6629981994629,9.51099967956543,-1.94599997997284
"StateCollege",-77.86,40.7934,"2009","04",78.2590026855469,15.8990001678467,3.48900008201599
"StateCollege",-77.86,40.7934,"2009","05",94.3440017700195,20.488000869751,9.66199970245361
"StateCollege",-77.86,40.7934,"2009","06",112.392997741699,23.9939994812012,13.923999786377
"StateCollege",-77.86,40.7934,"2009","07",97.2220001220703,25.1770000457764,14.4069995880127
"StateCollege",-77.86,40.7934,"2009","08",130.783004760742,26.9130001068115,16.3619995117188
"StateCollege",-77.86,40.7934,"2009","09",63.314998626709,21.3349990844727,11.7370004653931
"StateCollege",-77.86,40.7934,"2009","10",125.008003234863,13.8780002593994,4.84600019454956
"StateCollege",-77.86,40.7934,"2009","11",33.4329986572266,11.71399974823,2.3970000743866
"StateCollege",-77.86,40.7934,"2009","12",100.404998779297,2.17700004577637,-4.97800016403198
"Burlington",-73.2121,44.4759,"2009","01",45.9580001831055,-5.36700010299683,-15.2550001144409
"Burlington",-73.2121,44.4759,"2009","02",47.9780006408691,-0.118000000715256,-9.76900005340576
"Burlington",-73.2121,44.4759,"2009","03",48.2589988708496,5.46099996566772,-5.22900009155273
"Burlington",-73.2121,44.4759,"2009","04",47.9309997558594,13.3529996871948,1.83800005912781
"Burlington",-73.2121,44.4759,"2009","05",114.056999206543,18.9720001220703,7.95699977874756
"Burlington",-73.2121,44.4759,"2009","06",100.888999938965,22.8229999542236,12.9040002822876
"Burlington",-73.2121,44.4759,"2009","07",149.110000610352,25.2189998626709,15.3120002746582
"Burlington",-73.2121,44.4759,"2009","08",67.2149963378906,26.5020008087158,16.1089992523193
"Burlington",-73.2121,44.4759,"2009","09",82.0059967041016,21.6679992675781,9.52799987792969
"Burlington",-73.2121,44.4759,"2009","10",66.7300033569336,11.5179996490479,3.74900007247925
"Burlington",-73.2121,44.4759,"2009","11",88.9179992675781,10.8100004196167,1.08500003814697
"Burlington",-73.2121,44.4759,"2009","12",70.9369964599609,-0.0700000002980232,-7.21099996566772
"Lincoln",-96.7026,40.8137,"2009","01",11.0069999694824,1.55900001525879,-12.0530004501343
"Lincoln",-96.7026,40.8137,"2009","02",16.9580001831055,7.22399997711182,-7.6269998550415
"Lincoln",-96.7026,40.8137,"2009","03",10.4490003585815,10.8360004425049,-3.70499992370605
"Lincoln",-96.7026,40.8137,"2009","04",50.0019989013672,16.3150005340576,1.9559999704361
"Lincoln",-96.7026,40.8137,"2009","05",38.7939987182617,24.1490001678467,10.3940000534058
"Lincoln",-96.7026,40.8137,"2009","06",156.710998535156,27.9969997406006,16.3619995117188
"Lincoln",-96.7026,40.8137,"2009","07",46.1829986572266,28.4370002746582,15.9840002059937
"Lincoln",-96.7026,40.8137,"2009","08",115.299003601074,28.9549999237061,15.4230003356934
"Lincoln",-96.7026,40.8137,"2009","09",32.1510009765625,24.4650001525879,10.9040002822876
"Lincoln",-96.7026,40.8137,"2009","10",120.935997009277,13.1059999465942,2.3659999370575
"Lincoln",-96.7026,40.8137,"2009","11",1.98399996757507,13.91100025177,-0.569000005722046
"Lincoln",-96.7026,40.8137,"2009","12",56.1689987182617,-1.38199996948242,-11.8579998016357
"Albuquerque",-106.6504,35.0844,"2009","01",0.254000008106232,12.9499998092651,-5.53499984741211
"Albuquerque",-106.6504,35.0844,"2009","02",0.379999995231628,15.9759998321533,-4.02799987792969
"Albuquerque",-106.6504,35.0844,"2009","03",10.2469997406006,18.6909999847412,0.73199999332428
"Albuquerque",-106.6504,35.0844,"2009","04",13.076000213623,21.5709991455078,3.8510000705719
"Albuquerque",-106.6504,35.0844,"2009","05",10.923999786377,28.5209999084473,11.576000213623
"Albuquerque",-106.6504,35.0844,"2009","06",18.42799949646,30.0879993438721,13.7360000610352
"Albuquerque",-106.6504,35.0844,"2009","07",26.2630004882812,34.4309997558594,17.9580001831055
"Albuquerque",-106.6504,35.0844,"2009","08",27.673999786377,33.2439994812012,15.8249998092651
"Albuquerque",-106.6504,35.0844,"2009","09",45.7719993591309,27.3850002288818,11.6099996566772
"Albuquerque",-106.6504,35.0844,"2009","10",27.7910003662109,21.1700000762939,4.59200000762939
"Albuquerque",-106.6504,35.0844,"2009","11",2.74300003051758,16.1280002593994,-1.79299998283386
"Albuquerque",-106.6504,35.0844,"2009","12",3.61800003051758,7.52600002288818,-7.24399995803833
"Seattle",-122.3328,47.6061,"2009","01",83.9720001220703,6.64300012588501,1.86300003528595
"Seattle",-122.3328,47.6061,"2009","02",42.6290016174316,9.23799991607666,1.92799997329712
"Seattle",-122.3328,47.6061,"2009","03",88.359001159668,9.25500011444092,2.15799999237061
"Seattle",-122.3328,47.6061,"2009","04",76.9800033569336,13.8760004043579,4.70100021362305
"Seattle",-122.3328,47.6061,"2009","05",101.387001037598,18.0919990539551,7.53499984741211
"Seattle",-122.3328,47.6061,"2009","06",6.65500020980835,22.3339996337891,11.8249998092651
"Seattle",-122.3328,47.6061,"2009","07",2.81500005722046,26.375,13.6560001373291
"Seattle",-122.3328,47.6061,"2009","08",21.6389999389648,23.8959999084473,13.4549999237061
"Seattle",-122.3328,47.6061,"2009","09",53.1360015869141,22.117000579834,11.8400001525879
"Seattle",-122.3328,47.6061,"2009","10",140.339004516602,14.8489999771118,7.89799976348877
"Seattle",-122.3328,47.6061,"2009","11",231.569000244141,11.1960000991821,5.70800018310547
"Seattle",-122.3328,47.6061,"2009","12",64.9550018310547,6.59000015258789,0.483000010251999
"Orlando",-81.3789,28.5384,"2010","01",80.5839996337891,18.3680000305176,6.54099988937378
"Orlando",-81.3789,28.5384,"2010","02",80.7699966430664,17.3579998016357,7.11700010299683
"Orlando",-81.3789,28.5384,"2010","03",228.128005981445,21.4619998931885,10.5509996414185
"Orlando",-81.3789,28.5384,"2010","04",84.4660034179688,27.5259990692139,16.1730003356934
"Orlando",-81.3789,28.5384,"2010","05",79.5400009155273,31.4549999237061,21.4290008544922
"Orlando",-81.3789,28.5384,"2010","06",165.658996582031,33.943000793457,23.5890007019043
"Orlando",-81.3789,28.5384,"2010","07",148.380004882812,33.5639991760254,24.382999420166
"Orlando",-81.3789,28.5384,"2010","08",259.3330078125,33.2159996032715,24.6119995117188
"Orlando",-81.3789,28.5384,"2010","09",154.087997436523,32.3160018920898,22.8859996795654
"Orlando",-81.3789,28.5384,"2010","10",0.195999994874001,29.5699996948242,17.8090000152588
"Orlando",-81.3789,28.5384,"2010","11",34.757999420166,25.4629993438721,14.1499996185303
"Orlando",-81.3789,28.5384,"2010","12",18.011999130249,17.5,4.71400022506714
"StateCollege",-77.86,40.7934,"2010","01",78.2060012817383,0.528999984264374,-6.7480001449585
"StateCollege",-77.86,40.7934,"2010","02",51.8219985961914,0.298000007867813,-7.03700017929077
"StateCollege",-77.86,40.7934,"2010","03",99.9729995727539,11.4060001373291,0.765999972820282
"StateCollege",-77.86,40.7934,"2010","04",35.9749984741211,19.0330009460449,4.90799999237061
"StateCollege",-77.86,40.7934,"2010","05",97.5979995727539,21.8369998931885,10.8489999771118
"StateCollege",-77.86,40.7934,"2010","06",60.2729988098145,26.92799949646,15.8409996032715
"StateCollege",-77.86,40.7934,"2010","07",107.603996276855,29.6270008087158,17.1089992523193
"StateCollege",-77.86,40.7934,"2010","08",77.0319976806641,27.1529998779297,16.0839996337891
"StateCollege",-77.86,40.7934,"2010","09",65.1330032348633,24.1070003509521,11.0430002212524
"StateCollege",-77.86,40.7934,"2010","10",122.350997924805,16.9869995117188,6.21999979019165
"StateCollege",-77.86,40.7934,"2010","11",71.3860015869141,10.1490001678467,-0.212999999523163
"StateCollege",-77.86,40.7934,"2010","12",95.8570022583008,-0.0149999996647239,-6.67600011825562
"Burlington",-73.2121,44.4759,"2010","01",56.5540008544922,-1.77300000190735,-9.05000019073486
"Burlington",-73.2121,44.4759,"2010","02",64.9039993286133,-0.456000000238419,-6.91499996185303
"Burlington",-73.2121,44.4759,"2010","03",78.5960006713867,8.23299980163574,-1.60599994659424
"Burlington",-73.2121,44.4759,"2010","04",98.3619995117188,15.3039999008179,3.83400011062622
"Burlington",-73.2121,44.4759,"2010","05",41.8549995422363,22.0879993438721,9.11900043487549
"Burlington",-73.2121,44.4759,"2010","06",135.291000366211,23.7299995422363,13.6450004577637
"Burlington",-73.2121,44.4759,"2010","07",76.2750015258789,28.6240005493164,17.7999992370605
"Burlington",-73.2121,44.4759,"2010","08",102.666000366211,26.8120002746582,15.7770004272461
"Burlington",-73.2121,44.4759,"2010","09",73.2990036010742,22.4799995422363,12.3509998321533
"Burlington",-73.2121,44.4759,"2010","10",196.578994750977,13.9320001602173,4.4539999961853
"Burlington",-73.2121,44.4759,"2010","11",64.8499984741211,7.33900022506714,-0.824000000953674
"Burlington",-73.2121,44.4759,"2010","12",116.71199798584,-1.07799994945526,-8.25899982452393
"Lincoln",-96.7026,40.8137,"2010","01",18.17799949646,-4.42999982833862,-12.5050001144409
"Lincoln",-96.7026,40.8137,"2010","02",27.0340003967285,-1.5460000038147,-10.4390001296997
"Lincoln",-96.7026,40.8137,"2010","03",50.8979988098145,9.54100036621094,-1.66400003433228
"Lincoln",-96.7026,40.8137,"2010","04",71.6880035400391,20.3649997711182,5.52799987792969
"Lincoln",-96.7026,40.8137,"2010","05",103.202003479004,21.4979991912842,9.62399959564209
"Lincoln",-96.7026,40.8137,"2010","06",266.820007324219,29.2530002593994,17.0939998626709
"Lincoln",-96.7026,40.8137,"2010","07",151.768997192383,30.3059997558594,19.6979999542236
"Lincoln",-96.7026,40.8137,"2010","08",48.3199996948242,32.1800003051758,18.4449996948242
"Lincoln",-96.7026,40.8137,"2010","09",124.732002258301,26.0219993591309,12.0050001144409
"Lincoln",-96.7026,40.8137,"2010","10",4.25099992752075,22.3239994049072,4.11299991607666
"Lincoln",-96.7026,40.8137,"2010","11",46.8250007629395,10.8780002593994,-2.71199989318848
"Lincoln",-96.7026,40.8137,"2010","12",3.49699997901917,1.942999958992,-9.66199970245361
"Albuquerque",-106.6504,35.0844,"2010","01",17.2150001525879,9.10900020599365,-5.95599985122681
"Albuquerque",-106.6504,35.0844,"2010","02",8.05300045013428,10.5380001068115,-3.06599998474121
"Albuquerque",-106.6504,35.0844,"2010","03",9.47700023651123,15.9879999160767,-1.37800002098083
"Albuquerque",-106.6504,35.0844,"2010","04",25.2679996490479,22.0270004272461,4.56500005722046
"Albuquerque",-106.6504,35.0844,"2010","05",3.79399991035461,25.8239994049072,8.00100040435791
"Albuquerque",-106.6504,35.0844,"2010","06",7.05200004577637,33.9599990844727,14.5880002975464
"Albuquerque",-106.6504,35.0844,"2010","07",31.7199993133545,33.2000007629395,18.0130004882812
"Albuquerque",-106.6504,35.0844,"2010","08",59.0419998168945,32.185001373291,16.6660003662109
"Albuquerque",-106.6504,35.0844,"2010","09",31.6560001373291,30.7509994506836,13.5190000534058
"Albuquerque",-106.6504,35.0844,"2010","10",6.53499984741211,23.6399993896484,6.92799997329712
"Albuquerque",-106.6504,35.0844,"2010","11",0.298000007867813,15.3970003128052,-3.37100005149841
"Albuquerque",-106.6504,35.0844,"2010","12",36.6269989013672,12.5860004425049,-3.36800003051758
"Seattle",-122.3328,47.6061,"2010","01",182.162994384766,10.6239995956421,5.59100008010864
"Seattle",-122.3328,47.6061,"2010","02",87.4570007324219,11.6549997329712,4.72300004959106
"Seattle",-122.3328,47.6061,"2010","03",87.2649993896484,12.7589998245239,4.54500007629395
"Seattle",-122.3328,47.6061,"2010","04",82.3310012817383,13.7729997634888,5.96199989318848
"Seattle",-122.3328,47.6061,"2010","05",84.6640014648438,15.9709997177124,7.56099987030029
"Seattle",-122.3328,47.6061,"2010","06",65.2089996337891,18.632999420166,10.7349996566772
"Seattle",-122.3328,47.6061,"2010","07",9.90200042724609,23.3320007324219,12.2250003814697
"Seattle",-122.3328,47.6061,"2010","08",9.82299995422363,23.431999206543,12.9910001754761
"Seattle",-122.3328,47.6061,"2010","09",107.845001220703,19.7040004730225,12.5190000534058
"Seattle",-122.3328,47.6061,"2010","10",103.541999816895,15.9479999542236,8.7180004119873
"Seattle",-122.3328,47.6061,"2010","11",115.918998718262,9.52700042724609,4.15100002288818
"Seattle",-122.3328,47.6061,"2010","12",228.47900390625,9.02499961853027,4.21500015258789
"Orlando",-81.3789,28.5384,"2011","01",138.671005249023,20.4869995117188,8.59899997711182
"Orlando",-81.3789,28.5384,"2011","02",9.99899959564209,23.9869995117188,11.9530000686646
"Orlando",-81.3789,28.5384,"2011","03",93.4369964599609,26.6919994354248,14.0699996948242
"Orlando",-81.3789,28.5384,"2011","04",127.397003173828,29.9459991455078,17.9200000762939
"Orlando",-81.3789,28.5384,"2011","05",61.8540000915527,31.7679996490479,19.6650009155273
"Orlando",-81.3789,28.5384,"2011","06",199.296997070312,33.4729995727539,22.5209999084473
"Orlando",-81.3789,28.5384,"2011","07",234.287994384766,33.0530014038086,23.931999206543
"Orlando",-81.3789,28.5384,"2011","08",187.873992919922,33.8310012817383,24.6270008087158
"Orlando",-81.3789,28.5384,"2011","09",117.025001525879,32.314998626709,23.1569995880127
"Orlando",-81.3789,28.5384,"2011","10",213.916000366211,27.4559993743896,17.7049999237061
"Orlando",-81.3789,28.5384,"2011","11",25.8139991760254,25.625,15.2980003356934
"Orlando",-81.3789,28.5384,"2011","12",16.4090003967285,23.8810005187988,12.7239999771118
"StateCollege",-77.86,40.7934,"2011","01",30.8540000915527,-1.16400003433228,-8.95499992370605
"StateCollege",-77.86,40.7934,"2011","02",92.9059982299805,3.29299998283386,-6.94999980926514
"StateCollege",-77.86,40.7934,"2011","03",134.634994506836,8.21399974822998,-2.98799991607666
"StateCollege",-77.86,40.7934,"2011","04",150.151992797852,14.3929996490479,4.74100017547607
"StateCollege",-77.86,40.7934,"2011","05",142.841995239258,21.7549991607666,11.7430000305176
"StateCollege",-77.86,40.7934,"2011","06",92.6279983520508,26.1609992980957,15.1529998779297
"StateCollege",-77.86,40.7934,"2011","07",53.1860008239746,30.5970001220703,17.7269992828369
"StateCollege",-77.86,40.7934,"2011","08",165.395004272461,26.3719997406006,15.9370002746582
"StateCollege",-77.86,40.7934,"2011","09",237.623992919922,22.0450000762939,14.2180004119873
"StateCollege",-77.86,40.7934,"2011","10",127.555999755859,14.8459997177124,5.49399995803833
"StateCollege",-77.86,40.7934,"2011","11",84.7990036010742,12.4709997177124,1.84700000286102
"StateCollege",-77.86,40.7934,"2011","12",100.724998474121,5.625,-1.88100004196167
"Burlington",-73.2121,44.4759,"2011","01",41.4420013427734,-3.1949999332428,-11.418999671936
"Burlington",-73.2121,44.4759,"2011","02",82.7149963378906,-1.69900000095367,-11.548999786377
"Burlington",-73.2121,44.4759,"2011","03",100.106002807617,3.31800007820129,-5.80999994277954
"Burlington",-73.2121,44.4759,"2011","04",194.182006835938,12.206000328064,2.54500007629395
"Burlington",-73.2121,44.4759,"2011","05",230.160995483398,19.701000213623,10.0950002670288
"Burlington",-73.2121,44.4759,"2011","06",114.41300201416,24.4179992675781,13.6579999923706
"Burlington",-73.2121,44.4759,"2011","07",89.3369979858398,28.673999786377,16.8239994049072
"Burlington",-73.2121,44.4759,"2011","08",184.054992675781,27.0270004272461,16.2530002593994
"Burlington",-73.2121,44.4759,"2011","09",160.065994262695,23.0440006256104,13.1780004501343
"Burlington",-73.2121,44.4759,"2011","10",94.5550003051758,15.2270002365112,5.66800022125244
"Burlington",-73.2121,44.4759,"2011","11",37.375,11.0729999542236,1.99100005626678
"Burlington",-73.2121,44.4759,"2011","12",52.2089996337891,3.60700011253357,-4.83699989318848
"Lincoln",-96.7026,40.8137,"2011","01",26.9209995269775,-2.52999997138977,-13.3009996414185
"Lincoln",-96.7026,40.8137,"2011","02",21.9360008239746,3.08899998664856,-9.51399993896484
"Lincoln",-96.7026,40.8137,"2011","03",14.6009998321533,9.75899982452393,-2.92600011825562
"Lincoln",-96.7026,40.8137,"2011","04",85.8219985961914,16.9409999847412,3.625
"Lincoln",-96.7026,40.8137,"2011","05",141.733993530273,22.7290000915527,9.91300010681152
"Lincoln",-96.7026,40.8137,"2011","06",133.695007324219,28.1410007476807,16.3010005950928
"Lincoln",-96.7026,40.8137,"2011","07",65.3290023803711,32.8269996643066,21.4570007324219
"Lincoln",-96.7026,40.8137,"2011","08",201.802001953125,29.9160003662109,17.8740005493164
"Lincoln",-96.7026,40.8137,"2011","09",38.6419982910156,24.0340003967285,9.00699996948242
"Lincoln",-96.7026,40.8137,"2011","10",25.5590000152588,21.0520000457764,4.64799976348877
"Lincoln",-96.7026,40.8137,"2011","11",45.6269989013672,11.4729995727539,-2.83500003814697
"Lincoln",-96.7026,40.8137,"2011","12",40.109001159668,4.59600019454956,-7.59999990463257
"Albuquerque",-106.6504,35.0844,"2011","01",0,9.69999980926514,-7.65999984741211
"Albuquerque",-106.6504,35.0844,"2011","02",3.21199989318848,11.3870000839233,-6.49900007247925
"Albuquerque",-106.6504,35.0844,"2011","03",0,20.3470001220703,0.620999991893768
"Albuquerque",-106.6504,35.0844,"2011","04",0.735000014305115,23.3229999542236,5.28900003433228
"Albuquerque",-106.6504,35.0844,"2011","05",0.48199999332428,25.4050006866455,7.03800010681152
"Albuquerque",-106.6504,35.0844,"2011","06",0,34.1430015563965,13.5329999923706
"Albuquerque",-106.6504,35.0844,"2011","07",21.5939998626709,35.0519981384277,18.3990001678467
"Albuquerque",-106.6504,35.0844,"2011","08",36.0909996032715,34.4900016784668,18.2070007324219
"Albuquerque",-106.6504,35.0844,"2011","09",16.431999206543,28.9589996337891,12.3970003128052
"Albuquerque",-106.6504,35.0844,"2011","10",41.9169998168945,22.3880004882812,4.75099992752075
"Albuquerque",-106.6504,35.0844,"2011","11",2.60899996757507,15.2410001754761,-1.32700002193451
"Albuquerque",-106.6504,35.0844,"2011","12",29.0069999694824,6.49200010299683,-6.43400001525879
"Seattle",-122.3328,47.6061,"2011","01",120.720001220703,7.89400005340576,2.9779999256134
"Seattle",-122.3328,47.6061,"2011","02",81.9509963989258,7.5149998664856,1.25899994373322
"Seattle",-122.3328,47.6061,"2011","03",169.259002685547,10.5459995269775,4.01599979400635
"Seattle",-122.3328,47.6061,"2011","04",93.0500030517578,11.3879995346069,4.13100004196167
"Seattle",-122.3328,47.6061,"2011","05",80.5039978027344,15.1079998016357,7.28299999237061
"Seattle",-122.3328,47.6061,"2011","06",37.9939994812012,18.9069995880127,10.5030002593994
"Seattle",-122.3328,47.6061,"2011","07",21.4050006866455,21.8729991912842,12.2270002365112
"Seattle",-122.3328,47.6061,"2011","08",2.73799991607666,23.6909999847412,13.0600004196167
"Seattle",-122.3328,47.6061,"2011","09",25.6459999084473,22.7770004272461,12.1020002365112
"Seattle",-122.3328,47.6061,"2011","10",82.1370010375977,14.8369998931885,8.58699989318848
"Seattle",-122.3328,47.6061,"2011","11",146.917007446289,9.7189998626709,3.04699993133545
"Seattle",-122.3328,47.6061,"2011","12",48.2589988708496,7.07000017166138,2.09699988365173
"Orlando",-81.3789,28.5384,"2012","01",2.39599990844727,22.6240005493164,9.46700000762939
"Orlando",-81.3789,28.5384,"2012","02",23.1439990997314,24.6079998016357,13.7670001983643
"Orlando",-81.3789,28.5384,"2012","03",21.8680000305176,28.0440006256104,16.6009998321533
"Orlando",-81.3789,28.5384,"2012","04",26.5389995574951,29.1560001373291,17.136999130249
"Orlando",-81.3789,28.5384,"2012","05",78.0971984863281,31.496000289917,20.8239994049072
"Orlando",-81.3789,28.5384,"2012","06",298.302001953125,30.798999786377,22.2159996032715
"Orlando",-81.3789,28.5384,"2012","07",140.561004638672,33.273998260498,23.7469997406006
"Orlando",-81.3789,28.5384,"2012","08",227.399993896484,32.5180015563965,23.613000869751
"Orlando",-81.3789,28.5384,"2012","09",149.807998657227,31.6539993286133,22.7660007476807
"Orlando",-81.3789,28.5384,"2012","10",102.264999389648,29.0009994506836,19.576000213623
"Orlando",-81.3789,28.5384,"2012","11",1.8400000333786,23.4640007019043,12.7480001449585
"Orlando",-81.3789,28.5384,"2012","12",40.7911987304688,23.7310009002686,12.2089996337891
"StateCollege",-77.86,40.7934,"2012","01",73.2959976196289,3.10500001907349,-5.14900016784668
"StateCollege",-77.86,40.7934,"2012","02",27.7840003967285,5.47700023651123,-2.61700010299683
"StateCollege",-77.86,40.7934,"2012","03",54.625,14.8830003738403,2.66100001335144
"StateCollege",-77.86,40.7934,"2012","04",38.2519989013672,15.2569999694824,3.21799993515015
"StateCollege",-77.86,40.7934,"2012","05",165.39289855957,23.4360008239746,13.2069997787476
"StateCollege",-77.86,40.7934,"2012","06",82.6839981079102,24.9860000610352,14.7469997406006
"StateCollege",-77.86,40.7934,"2012","07",87.8759994506836,29.4419994354248,18.7880001068115
"StateCollege",-77.86,40.7934,"2012","08",113.304000854492,26.7689990997314,16.1119995117188
"StateCollege",-77.86,40.7934,"2012","09",111.09400177002,22.3490009307861,11.5530004501343
"StateCollege",-77.86,40.7934,"2012","10",123.282997131348,16.253999710083,7.33599996566772
"StateCollege",-77.86,40.7934,"2012","11",15.0830001831055,7.61299991607666,-0.804000020027161
"StateCollege",-77.86,40.7934,"2012","12",118.593299865723,5.64099979400635,-1.0789999961853
"Burlington",-73.2121,44.4759,"2012","01",47.6030006408691,0.232999995350838,-9.07800006866455
"Burlington",-73.2121,44.4759,"2012","02",22.4850006103516,2.63899993896484,-6.86299991607666
"Burlington",-73.2121,44.4759,"2012","03",39.6339988708496,10.8549995422363,0.138999998569489
"Burlington",-73.2121,44.4759,"2012","04",68.9140014648438,12.7019996643066,2.69400000572205
"Burlington",-73.2121,44.4759,"2012","05",110.634895324707,21.8990001678467,10.9580001831055
"Burlington",-73.2121,44.4759,"2012","06",74.5690002441406,25.193000793457,14.1569995880127
"Burlington",-73.2121,44.4759,"2012","07",119.429000854492,29.2199993133545,16.8129997253418
"Burlington",-73.2121,44.4759,"2012","08",67.3580017089844,28.6030006408691,16.5890007019043
"Burlington",-73.2121,44.4759,"2012","09",127.601997375488,22.8239994049072,11.0530004501343
"Burlington",-73.2121,44.4759,"2012","10",122.783996582031,16.0729999542236,7.08500003814697
"Burlington",-73.2121,44.4759,"2012","11",33.9049987792969,7.2960000038147,-1.32200002670288
"Burlington",-73.2121,44.4759,"2012","12",96.3066940307617,2.4760000705719,-4.11999988555908
"Lincoln",-96.7026,40.8137,"2012","01",5.125,6.13899993896484,-8.13000011444092
"Lincoln",-96.7026,40.8137,"2012","02",66.0380020141602,4.94000005722046,-7.37900018692017
"Lincoln",-96.7026,40.8137,"2012","03",23.9990005493164,19.75,4.15399980545044
"Lincoln",-96.7026,40.8137,"2012","04",92.6890029907227,20.9729995727539,5.96400022506714
